seg_id,vertex_seq,lon,lat,traffic_score
1106,1,-79.72832969999996,43.672875100000056,0.5960186766807251
1107,0,-79.75940079999998,43.69345290000006,0.4129969083975575
1107,1,-79.76036949999995,43.694012600000065,0.4604292391839203
1108,0,-79.76308279999995,43.68301230000002,0.6394528739757209
1108,1,-79.76266829999996,43.683408500000034,0.6465303761358496
1109,0,-79.79006849999995,43.67126650000006,0.7138170450393021
1109,1,-79.79059699999993,43.67165470000003,0.7067294680317288
1109,2,-79.79062829999998,43.67168440000005,0.7062790675354298
1109,3,-79.79065929999994,43.671747400000065,0.7054288278537938
1109,4,-79.79066369999997,43.67178240000004,0.7049898533395861
1109,5,-79.79064629999993,43.67183030000007,0.704438939295616
1109,6,-79.79053999999996,43.67194230000007,0.7032523713273315
1109,7,-79.79021819999996,43.67217990000006,0.7006761183255048
1109,8,-79.79016659999996,43.672235500000056,0.6999789386211855
1109,9,-79.79014559999996,43.672290100000055,0.6992323628307666
1109,10,-79.79015729999996,43.67233970000005,0.698505703088338
1109,11,-79.79019969999996,43.67238830000009,0.6977632016158144
1109,12,-79.79062679999997,43.67273730000005,0.6929853534435282
1109,13,-79.79069199999998,43.67276750000008,0.6926569626722668
1109,14,-79.79075399999994,43.672774000000054,0.6926387219009779
1109,15,-79.79082349999997,43.67276750000008,0.6927959005829741
1109,16,-79.79088989999995,43.67273750000004,0.6932343927720556
1109,17,-79.79117169999996,43.67252590000003,0.6959440269503777
1109,18,-79.79215549999998,43.671553900000056,0.6489304226629049
1110,0,-79.82539389999992,43.66926730000005,0.24271542638613258
1110,1,-79.82435539999993,43.67019330000006,0.24179470198782496
1110,2,-79.82429769999999,43.67026420000008,0.2417291376084238
1110,3,-79.82428289999996,43.670307800000046,0.24169495275573388
1110,4,-79.82429609999997,43.67034900000004,0.24167075499055485
1110,5,-79.82434269999999,43.67039240000003,0.24165497176441517
1110,6,-79.82459779999992,43.67054480000007,0.24162671031023422
1110,7,-79.82486359999996,43.67069850000008,0.24160177314836243
1110,8,-79.82492659999996,43.67071900000008,0.24160546233793284
1110,9,-79.82498489999995,43.67072320000005,0.24161746013147276
1110,10,-79.82504529999994,43.670709300000055,0.24164041502088032
1110,11,-79.82510719999992,43.67066690000007,0.24168034409132835
1110,12,-79.82603511579428,43.66981016085087,0.3065658993754742
1111,0,-79.8259022787304,43.66954162017056,0.24257220492607837
1111,1,-79.82539389999992,43.66926730000005,0.24271542638613258
1112,0,-79.82427249999995,43.66794090000008,0.2439082527430103
1112,1,-79.82402689999998,43.668220200000064,0.24354734468743774
1112,2,-79.82391919999998,43.668330500000025,0.2434013553377507
1112,3,-79.82365059999994,43.66857950000008,0.24306153263543903
1112,4,-79.82278909999995,43.66936020000003,0.24194974158339286
1112,5,-79.82274859999995,43.66942190000004,0.2418725410592975
1112,6,-79.82274459999996,43.66946590000002,0.24182880677656665
1112,7,-79.82276919999997,43.66951490000008,0.24179349873395184
1112,8,-79.82282259999992,43.66955960000006,0.24177530657375546
1112,9,-79.82305339999992,43.66969650000004,0.24174912171752597
1112,10,-79.82325889999997,43.66981470000007,0.24172903406551743
1112,11,-79.82331759999992,43.66983270000003,0.2417362147473152
1112,12,-79.82339749999993,43.66983350000004,0.2417648886481249
1112,13,-79.82348419999992,43.66981580000004,0.2418102918019362
1112,14,-79.82356619999995,43.66976600000004,0.24187959194037878
1112,15,-79.82518279999992,43.66829010000003,0.2887345521161379
1113,0,-79.81559589999995,43.66019050000005,0.2913321842683133
1113,1,-79.81617999999997,43.66054370000006,0.2926550410730439
1113,2,-79.81650719999999,43.660804100000064,0.2914809374481007
1113,3,-79.81679189999994,43.66100870000002,0.29018571247816327
1113,4,-79.81716459999996,43.661216700000075,0.28869573382719427
1114,0,-79.81671929999997,43.66177220000003,0.2814608058909168
1114,1,-79.81665769999995,43.661902500000046,0.27991858661413305
1114,2,-79.81664629999995,43.66209080000005,0.27802825337424014
1114,3,-79.81665669999994,43.66228500000005,0.27622949814866116
1114,4,-79.81671309999996,43.66249380000005,0.27453193959866584
1114,5,-79.81673649999992,43.66255730000006,0.2740510836747039
1114,6,-79.81676059999995,43.662582200000024,0.27391559377262414
1114,7,-79.81680199999992,43.66260920000008,0.2738198771115459
1114,8,-79.81688249999996,43.66264190000005,0.2737984684441226
1114,9,-79.81703829999998,43.66268500000007,0.2738982850028138
1114,10,-79.81768469999996,43.66297330000003,0.2730354889238975
1114,11,-79.81783169999994,43.66305270000005,0.2726815399549081
1114,12,-79.81792939999997,43.66311960000007,0.27233751089918745
1114,13,-79.81802709999994,43.663186500000045,0.27199520664865445
1114,14,-79.81833379999995,43.66333050000002,0.2713872297851713
1115,0,-79.81989759999999,43.66186460000006,0.28058426356825855
1115,1,-79.81927729999995,43.66232760000002,0.2784371258675649
1116,0,-79.82051139999997,43.662323000000065,0.2772292350190504
1116,1,-79.82099689999995,43.66266950000006,0.2750868174298304
1116,2,-79.82106209999995,43.66269930000004,0.27490057722754274
1116,3,-79.82109849999993,43.66271010000003,0.2748250604848706
1116,4,-79.82114689999997,43.66271650000005,0.27476225436556534
1116,5,-79.82121289999996,43.662701000000034,0.27478761264547114
1116,6,-79.82128019999999,43.66266760000008,0.2748913781414975
1116,7,-79.82168901269904,43.662377833905715,0.2758342860510961
1117,0,-79.82122096905243,43.66181292389584,0.27878897280131576
1117,1,-79.82051139999997,43.662323000000065,0.2772292350190504
1118,0,-79.75890009999995,43.69667080000005,0.4217528962178105
1118,1,-79.75930489999995,43.69690030000003,0.42040084765514485
1118,2,-79.75981169999996,43.69699590000005,0.4182242033837366
1118,3,-79.75989779999998,43.697032800000045,0.41800332270629437
1118,4,-79.76025459999994,43.69718080000007,0.41716797817743356
1118,5,-79.76037889999998,43.69717310000003,0.4166481565461832
1118,6,-79.76046629999995,43.69714700000003,0.5020241718528368
1118,7,-79.76116199999994,43.69650630000006,0.49909191339286063
1118,8,-79.76118799999995,43.69645260000004,0.4988270429342497
1118,9,-79.76117669999995,43.69639840000007,0.49842492015193807
1118,10,-79.76061409999994,43.69539290000006,0.48597256990376936
1118,11,-79.76057819999993,43.69532950000007,0.48491169651819577
1118,12,-79.76050429999998,43.695301700000066,0.48398362705588227
1118,13,-79.76040489999997,43.69530960000002,0.4833439814740343
1118,14,-79.76034189999996,43.69535390000004,0.48349622824490324
1118,15,-79.75890009999995,43.69667080000005,0.4217528962178105
1119,0,-79.76203399999997,43.68242920000006,0.6404794096529348
1119,1,-79.76308279999995,43.68301230000002,0.6394528739757209
1120,0,-79.77272459999995,43.70951030000002,0.693308702561874
1120,1,-79.77270679999997,43.70967440000005,0.6945509840508892
1120,2,-79.77268179999999,43.70978870000004,0.6954518179658873
1120,3,-79.77254999999995,43.71005530000008,0.6978704786429534
1121,0,-79.74584169999999,43.64981600000004,0.5356303757668323
1121,1,-79.74546979999995,43.65012610000008,0.5411995238416554
1121,2,-79.74544729999997,43.650144800000085,0.5415441331866299
1121,3,-79.74513269999994,43.65047900000007,0.5474468121722155
1122,0,-79.73339929999996,43.66598550000003,0.7586431644827857
1122,1,-79.73366959999998,43.666184600000065,0.7480857212787847
1123,0,-79.73204779999998,43.64788100000005,0.8318191308269185
1123,1,-79.73596259999992,43.65078760000005,0.5284648049461218
1123,2,-79.73617019999993,43.650943000000034,0.5156672237225568
1123,3,-79.73632269999996,43.65105270000003,0.5108451989313098
1124,0,-79.73208729999998,43.71352890000003,0.38497551858313817
1124,1,-79.73159439999995,43.713946600000035,0.3869041354077589
1124,2,-79.73144189999994,43.71411600000005,0.38724153739590333
1125,0,-79.75940079999998,43.69345290000006,0.4129969083975575
1125,1,-79.75763029999996,43.695063400000045,0.4032459338203232
1126,0,-79.75806659999995,43.721413400000074,0.6628709811694778
1126,1,-79.75877569999994,43.72194340000003,0.6016682045682811
1126,2,-79.75882459999997,43.72197990000006,0.600601525367583
1126,3,-79.75883639999995,43.72200700000007,0.5997519673805456
1126,4,-79.75882329999996,43.72204290000007,0.5985580064176974
1126,5,-79.75878549999999,43.72206950000003,0.5976047216297994
1126,6,-79.75841919999993,43.72237170000005,0.5478925010619795
1126,7,-79.75835679999993,43.72238900000007,0.5476288925609452
1126,8,-79.75829489999995,43.72237930000005,0.5480678340962137
1126,9,-79.75822059999996,43.72236950000007,0.5485484822240659
1126,10,-79.75791269999995,43.72224910000004,0.5526611579933205
1126,11,-79.75769139999994,43.72214770000005,0.5560409750432228
1126,12,-79.75745759999994,43.72204610000006,0.5594824466398607
1127,0,-79.72736879999997,43.67916270000006,0.4050426980315397
1127,1,-79.73145319999996,43.682197400000064,0.3985665957962985
1128,0,-79.74552429999993,43.70438520000005,0.4686219866005613
1128,1,-79.74601839999995,43.70509300000003,0.4357517855982771
1129,0,-79.74951459999994,43.65241780000008,0.5775940230252662
1129,1,-79.75008549999995,43.65190690000003,0.5852045636620894
1129,2,-79.75012599999995,43.65187840000005,0.5857846715670999
1129,3,-79.75017259999997,43.65185620000005,0.5863907316231092
1129,4,-79.75022019999994,43.65184770000008,0.5869206404188785
1129,5,-79.75026399999996,43.65184180000006,0.5874038851070268
1129,6,-79.75029879999994,43.65184760000005,0.5877150061546944
1129,7,-79.75035189999994,43.651869100000056,0.5880975958032968
1129,8,-79.75040489999998,43.65190130000008,0.5883953184623172
1129,9,-79.75128529999995,43.65258130000005,0.5756770685135131
1130,0,-79.77883489999992,43.679440200000045,0.49731816636082293
1130,1,-79.78099669999995,43.68070500000005,0.4439232016211624
1131,0,-79.74420979999995,43.67876370000004,0.4654370566386835
1131,1,-79.74276169999996,43.68008940000005,0.4838456366937801
1131,2,-79.74271699999996,43.68013210000004,0.4838663687300344
1131,3,-79.74268639999997,43.68017130000003,0.48382736210049015
1131,4,-79.74267229999998,43.68019600000008,0.4837735107686828
1131,5,-79.74266929999997,43.68021570000007,0.4836849538587491
1131,6,-79.74267209999994,43.68023690000006,0.4835561133788353
1131,7,-79.74267739999993,43.680245200000066,0.4834826712670147
1131,8,-79.74269089999996,43.68026620000006,0.4832961082868063
1131,9,-79.74271939999994,43.68029420000005,0.48299053881934495
1131,10,-79.74275409999996,43.68031700000005,0.48268088883294147
1131,11,-79.74321289999993,43.68057610000005,0.4789286262403393
1131,12,-79.74343719999995,43.68086210000007,0.47610771856483336
1131,13,-79.74369899999992,43.681063100000074,0.47359507518082355
1132,0,-79.72712749999994,43.65519150000006,0.7328822752241846
1132,1,-79.72592509999998,43.65633960000008,0.7080060037476721
1132,2,-79.72574829999996,43.65649070000006,0.7035263938038264
1133,0,-79.77336989999998,43.65355580000005,0.5944437995140254
1133,1,-79.77391639999996,43.65351380000004,0.5895726736078597
1133,2,-79.77428779999997,43.65349800000006,0.5860254313418396
1133,3,-79.77466329999999,43.65351940000003,0.582746845619257
1133,4,-79.77512299999995,43.65357800000004,0.5789784114983629
1133,5,-79.77558269999997,43.65367500000008,0.5757189965391042
1133,6,-79.77595849999993,43.65379040000004,0.5737833305988267
1133,7,-79.77645749999994,43.653951800000065,0.5715354704080451
1134,0,-79.79072309999998,43.65819240000007,0.5933410010382555
1134,1,-79.78818269999994,43.660478600000026,0.5736532643075264
1135,0,-79.77732249999997,43.65422480000006,0.568186379988002
1135,1,-79.77990559999995,43.65509540000005,0.5719968169724905
1136,0,-79.77798439999997,43.65585370000008,0.612156865847159
1136,1,-79.77841349999994,43.656172200000064,0.6200894113359694
1136,2,-79.77851239999995,43.65622630000007,0.6213905465916981
1136,3,-79.77866529999994,43.65629340000004,0.6229066462634382
1136,4,-79.77880609999993,43.656334400000055,0.6236489504990513
1136,5,-79.77921149999997,43.656403700000055,0.6242663544849587
1137,0,-79.78497329999999,43.65856260000003,0.5688987329106173
1137,1,-79.78545239999993,43.65874510000003,0.5693701185732125
1137,2,-79.78597729999996,43.658898100000044,0.5681511208988369
1137,3,-79.78669879999995,43.65908840000004,0.565214583965679
1137,4,-79.78710539999997,43.65922850000004,0.5638431264910901
1137,5,-79.78716719999993,43.65925960000004,0.5638017988322275
1137,6,-79.78720849999995,43.659283800000026,0.5638362780409379
1137,7,-79.78723999999994,43.659309800000074,0.5640090665191682
1137,8,-79.78726479999995,43.65934160000006,0.5643668065614992
1137,9,-79.78729409999993,43.659434800000035,0.5658820431942901
1137,10,-79.78740579999999,43.65990550000003,0.5736976224970398
1138,0,-79.78082259999996,43.65382960000005,0.510192940550766
1138,1,-79.78066549999993,43.65396910000004,0.517998729308293
1138,2,-79.78051549999996,43.654126500000075,0.5264354271668019
1138,3,-79.78038479999998,43.654275300000045,0.5341546931998993
1138,4,-79.78028109999995,43.654424100000014,0.5414870631485843
1138,5,-79.78018699999996,43.65457150000003,0.5485251257024348
1138,6,-79.77990559999995,43.65509540000005,0.5719968169724905
1139,0,-79.77879819999997,43.65336750000005,0.5171335275194884
1139,1,-79.77890749999995,43.65322280000005,0.5095423657941685
1139,2,-79.77894749999996,43.65317670000008,0.5069749259746937
1139,3,-79.77898669999995,43.65315130000004,0.5052207629230794
1139,4,-79.77904529999995,43.653134100000045,0.5034116426177754
1139,5,-79.77910459999997,43.653138700000056,0.5024687855921908
1139,6,-79.77955389999993,43.65328480000004,0.500594064925573
1139,7,-79.77992509999996,43.65342150000003,0.5009115703316731
1140,0,-79.77798439999997,43.65585370000008,0.612156865847159
1140,1,-79.77737079999997,43.65628740000006,0.6284639399864606
1141,0,-79.75628359999996,43.67071120000003,0.4507952633249117
1141,1,-79.75694549999996,43.67083090000006,0.463655490493167
1141,2,-79.75698269999997,43.67084840000006,0.4640955051603106
1141,3,-79.75703499999997,43.67087310000005,0.464696619478215
1141,4,-79.75705299999998,43.67088160000004,0.46489927702144324
1141,5,-79.75715679999995,43.67095800000004,0.4656165945739753
1141,6,-79.75732639999994,43.67108270000004,0.4667086602177591
1141,7,-79.75755019999997,43.67133730000006,0.4669278435329525
1142,0,-79.74495619999998,43.66665260000008,0.32014219031761326
1142,1,-79.74480339999997,43.66676800000004,0.3249516157485633
1142,2,-79.74472569999995,43.666841600000055,0.32841087549410564
1142,3,-79.74405689999996,43.667475600000046,0.361491020842004
1143,0,-79.78114939999995,43.70304640000006,0.7017037477128438
1143,1,-79.78164299999999,43.70341830000007,0.6635607957654006
1144,0,-79.77120209999997,43.71692370000005,0.7303273659484685
1144,1,-79.77126189999996,43.716985400000056,0.7290403269972509
1144,2,-79.77130839999995,43.717045000000034,0.7279935699460098
1144,3,-79.77137999999995,43.71716430000003,0.7262762687426393
1144,4,-79.77196309999994,43.718161900000034,0.7128952859600635
1144,5,-79.77199929999993,43.71820980000006,0.7121540043179456
1144,6,-79.77206499999993,43.71826790000005,0.6129290433206095
1144,7,-79.77234349999996,43.718488600000065,0.608166642175034
1145,0,-79.74248309999996,43.68889660000007,0.4652392094129989
1145,1,-79.74338169999997,43.689542700000054,0.469055023426707
1145,2,-79.74352829999997,43.68961040000005,0.46917380958987775
1145,3,-79.74361389999994,43.68963390000005,0.4689995405781364
1145,4,-79.74369829999993,43.68963930000006,0.5243043901557664
1145,5,-79.74392159999996,43.68960580000004,0.5234388191311243
1145,6,-79.74487869999996,43.689413700000046,0.5173350100333952
1146,0,-79.78867069999994,43.65413160000003,0.5312203432580967
1146,1,-79.79071599999996,43.65563270000006,0.5583734025593795
1147,0,-79.82118929999994,43.67961960000008,0.3150245691798554
1147,1,-79.82088339999996,43.67991360000008,0.3272266192333787
1147,2,-79.82067659999994,43.68021600000003,0.33531348652532456
1148,0,-79.73784929999994,43.71762640000003,0.4811601702231804
1148,1,-79.73799509999999,43.71825830000005,0.4861465471789226
1149,0,-79.79413729999997,43.72436320000003,0.5295241354397966
1149,1,-79.79403039999994,43.72448730000008,0.5268514455073772
1149,2,-79.79398019999996,43.72457160000005,0.5254255900324816
1149,3,-79.79392418917605,43.72468079687932,0.5237460326249127
1150,0,-79.75128529999995,43.65258130000005,0.5756770685135131
1150,1,-79.75202279999996,43.65308900000008,0.5729386100976697
1151,0,-79.79105279999999,43.684480500000056,0.5493773413922833
1151,1,-79.78953709999996,43.68582310000005,0.4520042965603971
1151,2,-79.78926269999992,43.68606760000005,0.44387836591980506
1151,3,-79.78902899999997,43.686306700000046,0.43233271277855034
1151,4,-79.78884959999992,43.68655670000004,0.4183377499357475
1151,5,-79.78871919999995,43.686812100000054,0.43026990434681256
1151,6,-79.78849909999997,43.68730940000006,0.4536935316960505
1151,7,-79.78837959999998,43.687486000000035,0.46081159250002646
1151,8,-79.78822739999998,43.68768980000005,0.468307567062797
1151,9,-79.78799649999996,43.68793160000007,0.4770998784287302
1151,10,-79.78737189999997,43.68846780000006,0.49520862958885603
1152,0,-79.75198319999997,43.70283520000004,0.4161984654356441
1152,1,-79.75274339999999,43.70328020000005,0.4057766142131315
1152,2,-79.75325239999994,43.70349740000006,0.40109879629815604
1152,3,-79.75362129999996,43.70359140000005,0.3988818342930931
1152,4,-79.75413859999998,43.70367810000004,0.39670385653772633
1152,5,-79.75413919999993,43.70367820000007,0.39670161362615514
1152,6,-79.75485469999995,43.70377600000007,0.39358749397093035
1152,7,-79.75488919999998,43.703785000000046,0.3937237035629818
1152,8,-79.75507069999998,43.70383230000005,0.39441960269266646
1152,9,-79.75568649999997,43.70421270000003,0.3964389308907321
1153,0,-79.71116439999997,43.68604010000007,0.46045398644468755
1153,1,-79.71108849999995,43.68611130000005,0.4615170200273523
1153,2,-79.71030419999994,43.68681380000004,0.47216644563215177
1154,0,-79.78329159999998,43.696343400000046,0.6042087590797602
1154,1,-79.78147969999998,43.69802060000007,0.6634455979353178
1154,2,-79.78144039999994,43.69805690000004,0.6645504821634589
1154,3,-79.78140149999994,43.698118100000045,0.6659790139121482
1154,4,-79.78135789999999,43.69818660000004,0.6675667326724865
1154,5,-79.78135579999996,43.698249600000054,0.6684477979498957
1154,6,-79.78135819999993,43.698326200000054,0.6694457988483112
1154,7,-79.78140099999996,43.69840750000002,0.6699148102319288
1154,8,-79.78143209999996,43.698466500000045,0.6702614366563974
1155,0,-79.82117549999998,43.68146980000005,0.3521478680308794
1155,1,-79.82145959999997,43.68160740000008,0.35391141706050366
1155,2,-79.82154939999997,43.68165760000005,0.35475288565044105
1155,3,-79.82173369999998,43.68176870000007,0.35689679339018376
1155,4,-79.82217279999998,43.682056300000056,0.36375153028045853
1155,5,-79.82241219999997,43.68225430000007,0.3690690329920182
1155,6,-79.82244509999997,43.68228490000008,0.3699039601987377
1155,7,-79.82245689999996,43.682309900000064,0.37053747265986325
1155,8,-79.82246389999993,43.68233520000006,0.37116006600873364
1155,9,-79.82245459999996,43.68235850000007,0.3716760352309168
1155,10,-79.82244189999993,43.68237720000007,0.37206959472372747
1155,11,-79.82203069999997,43.68276620000006,0.37929000085437603
1156,0,-79.72814689999994,43.66417080000008,0.6263082852069668
1156,1,-79.72817609999997,43.66426120000006,0.631892418264396
1156,2,-79.72814939999994,43.66435090000004,0.632110017068651
1156,3,-79.72812349999998,43.66440460000008,0.6313594145764854
1156,4,-79.72803569999996,43.66444870000004,0.6245564524420076
1156,5,-79.72708909999993,43.66463620000007,0.5463049066128649
1157,0,-79.71786769999994,43.65733900000003,0.7453670189302707
1157,1,-79.71820149999996,43.65738780000003,0.751660197330781
1157,2,-79.71844859999997,43.657435600000035,0.7568358184209254
1157,3,-79.71869479999998,43.65751940000007,0.7622834498856722
1157,4,-79.71887909999998,43.65760250000006,0.7665352033182806
1157,5,-79.71905049999997,43.65770340000007,0.7704611873947182
1157,6,-79.71920919999995,43.65782220000005,0.7738426014831301
1157,7,-79.71930669999995,43.65790440000006,0.7757262386812145
1157,8,-79.71941559999993,43.65803170000003,0.777015398294984
1157,9,-79.71958369999999,43.65829460000004,0.776465394668674
1157,10,-79.71969119999993,43.65848490000008,0.7743643751087719
1158,0,-79.81392159999996,43.67949940000006,0.4169622614458314
1158,1,-79.81389009999997,43.67953510000007,0.4173053214054905
1158,2,-79.81367509999994,43.67973990000007,0.42018152018122407
1158,3,-79.81354129999994,43.67987360000007,0.4221166156076242
1159,0,-79.77462059999992,43.703224300000045,0.6060848133704478
1159,1,-79.77426599999995,43.703360400000065,0.5963908297527127
1160,0,-79.77842209999994,43.68096370000007,0.5216355182743357
1160,1,-79.77880169999996,43.68063320000005,0.5095808958775535
1160,2,-79.77890099999996,43.68053700000008,0.5059672661258744
1160,3,-79.77895649999992,43.680502700000034,0.5041685588850826
1160,4,-79.77901809999997,43.68049630000007,0.50259169462672
1160,5,-79.77908929999995,43.680516700000055,0.5011548957945596
1160,6,-79.77914769999994,43.680552600000055,0.5002766922055747
1160,7,-79.78035969999996,43.681277400000056,0.4880775883931995
1161,0,-79.80039629999997,43.67481060000006,0.6181363144619049
1161,1,-79.79875779999996,43.675973900000024,0.667987928609455
1162,0,-79.79807349999999,43.675465400000064,0.6621292657513357
1162,1,-79.79875779999996,43.675973900000024,0.667987928609455
1163,0,-79.79922569999997,43.67643840000005,0.6705057657180318
1163,1,-79.79937209999997,43.67682670000005,0.6749504515236872
1163,2,-79.79950269999993,43.67705810000006,0.6756711636509372
1163,3,-79.79967509999994,43.677281100000066,0.6746619926732133
1163,4,-79.80001129999994,43.67774700000007,0.6719403835679508
1164,0,-79.74707359999996,43.66743280000003,0.24379119293633378
1164,1,-79.74633109999996,43.66804530000007,0.24293835016308485
1165,0,-79.75784659999994,43.66815300000007,0.5374761223553044
1165,1,-79.75846019999993,43.66854690000008,0.5142169097484444
1165,2,-79.75874409999993,43.668762300000026,0.5041931944835382
1165,3,-79.75897769999995,43.668939700000074,0.5380673757804573
1165,4,-79.75915079999999,43.66904510000006,0.534926090789418
1165,5,-79.75932439999997,43.66912350000007,0.5325909186613909
1165,6,-79.75964939999994,43.66919010000004,0.5300127158940285
1166,0,-79.75726879999996,43.67804210000003,0.5922087280756168
1166,1,-79.75807149999996,43.678636100000055,0.5077462844846625
1167,0,-79.77380369999997,43.70147030000004,0.594494063854284
1167,1,-79.77392169999997,43.70154370000006,0.5990253654298272
1168,0,-79.75689979999999,43.67466160000004,0.5356463858762646
1168,1,-79.75822389999996,43.67564390000007,0.5600991105913143
1169,0,-79.73716599999993,43.65627000000007,0.7492569077481204
1169,1,-79.7364942,43.65687080000003,0.7567014614956349
1169,2,-79.73648189999994,43.656903200000045,0.7571013510527544
1169,3,-79.73647839999995,43.65694990000002,0.7576409209999975
1169,4,-79.73663389999996,43.65704930000004,0.7583426625237247
1169,5,-79.73672989999994,43.65707580000004,0.7583908756595059
1169,6,-79.73681249999998,43.657057700000045,0.7579955500730835
1169,7,-79.73687189999998,43.65701380000007,0.757389625110449
1169,8,-79.73741689999996,43.656536000000074,0.751789114263439
1169,9,-79.73745039999993,43.65648690000006,0.7513048687194207
1169,10,-79.7374478,43.656443000000074,0.7508868041476704
1169,11,-79.73742719999996,43.65640430000008,0.7505216908914087
1169,12,-79.73734449999994,43.656350000000025,0.7500125787595049
1169,13,-79.73716599999993,43.65627000000007,0.7492569077481204
1170,0,-79.75450019999992,43.656141400000074,0.4479770097279096
1170,1,-79.75588839999996,43.65715140000004,0.5507734585613873
1171,0,-79.79565189999994,43.69571350000007,0.45929396177979787
1171,1,-79.79638219999997,43.696261400000026,0.47252412950203954
1171,2,-79.79648739999998,43.69634590000004,0.47441036193026254
1172,0,-79.78676389999998,43.71057490000004,0.47054957839411643
1172,1,-79.78687009999997,43.71065260000005,0.4669248956358796
1172,2,-79.78710009999996,43.71086660000003,0.45626373030281975
1172,3,-79.78737899999999,43.71115770000006,0.44128089174504787
1173,0,-79.79336939999996,43.69717050000003,0.5484012994537025
1173,1,-79.79295999999994,43.69809360000005,0.5525561148775632
1174,0,-79.77845689999998,43.66925310000005,0.7879119496214015
1174,1,-79.77714949999994,43.67035560000004,0.7508104739521407
1175,0,-79.72896719999994,43.66416190000006,0.7041459362255317
1175,1,-79.72893039999997,43.664368600000046,0.7056169838401982
1175,2,-79.72899599999994,43.66452240000007,0.7150785903400332
1175,3,-79.72994759999993,43.66520870000004,0.8087902765118254
1175,4,-79.73001189999995,43.66525000000007,0.8140894584734653
1175,5,-79.7300408,43.66525400000007,0.8166716139366441
1175,6,-79.73007569999997,43.665249600000045,0.8199702015652667
1175,7,-79.73010909999994,43.66523380000007,0.8233893558142157
1175,8,-79.73061599999993,43.66486010000004,0.8858639389178184
1176,0,-79.71091799999994,43.70179600000006,0.3624272103640365
1176,1,-79.71158129999996,43.702311500000064,0.3625828120475592
1176,2,-79.71242939999996,43.70295440000006,0.35974991533823125
1176,3,-79.71260129999996,43.70308300000005,0.3586994422833642
1177,0,-79.75537159999998,43.652751900000055,0.6104117878687668
1177,1,-79.75551919999998,43.65352330000008,0.5932618927309684
1178,0,-79.76699689999998,43.68226670000007,0.6305903660153807
1178,1,-79.76868699999993,43.68349740000008,0.5814239727017143
1179,0,-79.76165959999996,43.67586590000008,0.5786622151770845
1179,1,-79.76111149999997,43.676369100000045,0.5812368899348926
1179,2,-79.76108259999995,43.676403900000025,0.5814665307000575
1179,3,-79.76106889999993,43.67644750000006,0.5818281768712161
1179,4,-79.76110439999995,43.67666500000008,0.5839877165723478
1179,5,-79.76110049999994,43.67671020000006,0.5844111264966504
1179,6,-79.76108019999998,43.67675280000003,0.5888528278664945
1179,7,-79.76081809999992,43.676996700000075,0.5893196628965885
1180,0,-79.74103809999995,43.64863320000006,0.612335320685311
1180,1,-79.74106549999993,43.648845100000074,0.6147825051130364
1180,2,-79.74106189999998,43.64887180000005,0.6151143750032078
1180,3,-79.74103389999992,43.64908330000003,0.6177661493456349
1180,4,-79.74097989999996,43.64915480000008,0.6187199310096183
1180,5,-79.74091659999993,43.64921070000003,0.6194586052580134
1180,6,-79.74019979999996,43.64984400000003,0.6259223435551011
1181,0,-79.72401649999995,43.65511180000003,0.7522654179780232
1181,1,-79.72321039999997,43.65511180000003,0.7720446523195753
1181,2,-79.72308699999996,43.65508340000008,0.7752144591295862
1181,3,-79.72285299999999,43.65500880000008,0.7806929150549079
1181,4,-79.72279079999997,43.655017100000066,0.7822819075033076
1181,5,-79.72226929999994,43.65563250000008,0.8080520778389679
1182,0,-79.74077099999994,43.67413390000007,0.4667437784058453
1182,1,-79.74165939999995,43.67484150000007,0.42453967990197156
1182,2,-79.74189489999998,43.67503760000005,0.41591410492724756
1182,3,-79.74191299999994,43.675069300000075,0.4152400671964627
1182,4,-79.74189589999999,43.67511550000006,0.415601899269541
1182,5,-79.74189309999996,43.67512320000003,0.41565939791267315
1182,6,-79.74189089999997,43.67512590000007,0.4157162672140971
1182,7,-79.74186849999997,43.67515360000005,0.4162879733923213
1182,8,-79.74180639999996,43.67523030000006,0.4178117874323751
1182,9,-79.74180099999995,43.675234700000026,0.41794987711499193
1182,10,-79.74156029999995,43.67543010000002,0.4236577285245147
1182,11,-79.74121959999997,43.67566950000001,0.430651078950371
1183,0,-79.73273969999995,43.71143820000003,0.38010475669872223
1183,1,-79.73293479999995,43.711602500000026,0.3780027636728904
1184,0,-79.73104089999998,43.721490200000055,0.4006608255675026
1184,1,-79.73102343078395,43.72151536902099,0.4006056488017358
1185,0,-79.74770289999998,43.66404460000006,0.3605274297337268
1185,1,-79.74749929999996,43.66429450000004,0.35745403519515506
1186,0,-79.80196369999997,43.685533400000054,0.6215470747708859
1186,1,-79.80117349999995,43.686109600000066,0.6126341504437087
1187,0,-79.77596209999996,43.695580800000066,0.7084999453946778
1187,1,-79.77700509999993,43.69639330000007,0.714602805883671
1188,0,-79.73221209999997,43.651646400000054,0.7416523437139657
1188,1,-79.73037349999998,43.65180610000005,0.7697502029252072
1189,0,-79.72850859999994,43.660917100000056,0.6370887489748952
1189,1,-79.72872619999998,43.661067700000046,0.6439247637638443
1189,2,-79.72876979999994,43.661144600000064,0.6449607310284412
1189,3,-79.72878519999995,43.661213800000034,0.6449614876331474
1189,4,-79.72882109999995,43.661306000000025,0.645807072117631
